601595上海电影,2022-04-14,2.0154%,1.9175%,2.9808%
002085万丰奥威,2022-04-14,0.9877%,0.9877%,1.9753%
000023深天地Ａ,2022-04-14,-0.5747%,-1.2235%,3.7375%
600386北巴传媒,2022-04-14,0.0%,-0.2463%,1.99%
600460士兰微,2022-04-14,4.0961%,2.1335%,6.1354%
002632道明光学,2022-04-14,1.1628%,0.995%,1.4925%
601015陕西黑猫,2022-04-14,6.9467%,6.9467%,9.901%
002860星帅尔,2022-04-14,1.9255%,0.2525%,3.7492%
600066宇通客车,2022-04-14,3.9683%,2.8796%,4.194%
000597东北制药,2022-04-14,0.8929%,-0.3527%,2.1352%
003016欣贺股份,2022-04-14,1.1223%,1.236%,2.4831%
600167联美控股,2022-04-14,0.2928%,-0.2911%,1.1713%
603203快克股份,2022-04-14,0.7358%,0.6618%,2.0401%
002638勤上股份,2022-04-14,0.0%,0.0%,2.0202%
600197伊力特,2022-04-14,10.0%,9.184%,10.0392%
603161科华控股,2022-04-14,1.9298%,1.7513%,2.8021%
000596古井贡酒,2022-04-14,6.1818%,5.1509%,6.561%
000045深纺织Ａ,2022-04-14,1.745%,1.8817%,5.3206%
601456国联证券,2022-04-14,1.9704%,1.3051%,4.5455%
001209洪兴股份,2022-04-14,-0.8597%,-0.8597%,2.2405%
002815崇达技术,2022-04-14,3.4605%,3.1858%,3.8053%
605188国光连锁,2022-04-14,4.7794%,4.1413%,11.6915%
002362汉王科技,2022-04-14,0.7102%,0.7102%,1.4215%
002563森马服饰,2022-04-14,1.0819%,0.7704%,1.6975%
600699均胜电子,2022-04-14,1.2136%,0.08%,1.9339%
000895双汇发展,2022-04-14,2.9066%,3.2639%,4.3902%
002698博实股份,2022-04-14,0.6744%,0.9662%,2.7132%
605100华丰股份,2022-04-14,0.782%,0.7356%,1.387%
000917电广传媒,2022-04-14,1.1173%,-0.367%,3.3645%
600711盛屯矿业,2022-04-14,1.8315%,2.0808%,2.9557%
002268卫 士 通,2022-04-14,3.2316%,3.6006%,6.0052%
603551奥普家居,2022-04-14,0.0%,-0.3286%,1.5419%
603919金徽酒,2022-04-14,3.2663%,3.2293%,4.5928%
002023海特高新,2022-04-14,1.2405%,1.0476%,1.6252%
002560通达股份,2022-04-14,-0.9363%,-0.9363%,1.7045%
002689远大智能,2022-04-14,9.887%,8.3565%,9.2697%
002012凯恩股份,2022-04-14,0.1887%,0.1887%,1.9084%
002674兴业科技,2022-04-14,0.5051%,0.5051%,2.1255%
600754锦江酒店,2022-04-14,3.3302%,1.4384%,4.5949%
603103横店影视,2022-04-14,2.0725%,1.1986%,4.4309%
603601再升科技,2022-04-14,4.2017%,3.3333%,5.2885%
002961瑞达期货,2022-04-14,1.2353%,0.7826%,1.7328%
600645中源协和,2022-04-14,4.7324%,5.151%,7.0667%
603100川仪股份,2022-04-14,1.9076%,-0.0719%,3.2377%
601500通用股份,2022-04-14,0.6912%,0.6912%,1.6129%
603725天安新材,2022-04-14,4.4534%,4.4534%,5.668%
603890春秋电子,2022-04-14,0.7584%,0.7584%,1.3001%
600588用友网络,2022-04-14,0.9121%,-1.1289%,3.1899%
002879长缆科技,2022-04-14,0.7868%,0.2847%,3.2421%
600600青岛啤酒,2022-04-14,3.8518%,3.1956%,4.9332%
600644乐山电力,2022-04-14,0.0%,-0.1684%,1.5203%
600809山西汾酒,2022-04-14,6.2871%,4.3538%,9.1696%
002573清新环境,2022-04-14,0.1517%,0.0%,1.9787%
002151北斗星通,2022-04-14,0.5212%,0.3366%,1.2608%
600184光电股份,2022-04-14,0.9397%,1.4961%,2.5237%
000657中钨高新,2022-04-14,1.6791%,1.1132%,3.2926%
600793宜宾纸业,2022-04-14,1.039%,0.9516%,1.7316%
605136丽人丽妆,2022-04-14,1.3756%,2.1084%,4.0606%
603306华懋科技,2022-04-14,2.5735%,1.7505%,3.7868%
600258首旅酒店,2022-04-14,3.2586%,1.2448%,4.1859%
000777中核科技,2022-04-14,2.9488%,2.6817%,3.8161%
605178时空科技,2022-04-14,2.621%,3.1199%,5.6557%
002161远 望 谷,2022-04-14,0.0%,-0.4193%,2.1186%
002039黔源电力,2022-04-14,0.1764%,0.3534%,1.0601%
002576通达动力,2022-04-14,0.2752%,0.2752%,2.0183%
000009中国宝安,2022-04-14,0.7014%,-0.495%,1.996%
002156通富微电,2022-04-14,2.0121%,1.265%,2.2727%
002028思源电气,2022-04-14,2.0826%,1.5625%,2.9552%
600626申达股份,2022-04-14,0.2415%,0.2415%,1.956%
002950奥美医疗,2022-04-14,0.755%,0.3342%,2.183%
002238天威视讯,2022-04-14,9.9638%,8.7814%,9.9638%
603956威派格,2022-04-14,0.0816%,0.0816%,1.8822%
605507国邦医药,2022-04-14,1.1628%,0.5218%,1.7577%
002570贝因美,2022-04-14,1.9272%,1.7094%,2.7957%
600292远达环保,2022-04-14,1.1327%,0.9693%,2.2654%
600559老白干酒,2022-04-14,4.0816%,3.9264%,5.5334%
600135乐凯胶片,2022-04-14,3.1564%,3.9017%,5.4913%
603888新华网,2022-04-14,0.6571%,0.4172%,1.6119%
002726龙大美食,2022-04-14,0.6179%,1.1387%,4.0625%
600990四创电子,2022-04-14,1.6095%,1.3154%,2.4603%
600597光明乳业,2022-04-14,3.2258%,3.0461%,5.1709%
605378野马电池,2022-04-14,0.2282%,-0.2272%,3.3898%
002434万里扬,2022-04-14,3.8259%,3.4166%,5.0331%
603369今世缘,2022-04-14,5.6355%,4.856%,7.4341%
002026山东威达,2022-04-14,1.0354%,0.0855%,3.0277%
003039顺控发展,2022-04-14,-0.2079%,-1.3867%,2.1898%
002348高乐股份,2022-04-14,0.0%,-0.8811%,2.2523%
600998九州通,2022-04-14,-0.6618%,0.4461%,3.976%
002154报 喜 鸟,2022-04-14,0.8086%,0.8086%,1.8868%
603181皇马科技,2022-04-14,0.2212%,0.4435%,3.0712%
605377华旺科技,2022-04-14,-0.758%,-1.7888%,2.6659%
601579会稽山,2022-04-14,2.3784%,1.6094%,3.8961%
600703三安光电,2022-04-14,5.6962%,5.2351%,8.0196%
603366日出东方,2022-04-14,1.1287%,0.9009%,1.5766%
603013亚普股份,2022-04-14,0.9745%,0.8234%,2.2455%
600343航天动力,2022-04-14,1.8557%,2.3834%,5.285%
600261阳光照明,2022-04-14,0.277%,0.0%,1.676%
600370三房巷,2022-04-14,0.6873%,0.3425%,1.7301%
002955鸿合科技,2022-04-14,-0.058%,-0.058%,2.1077%
603036如通股份,2022-04-14,0.227%,0.5695%,2.9613%
600570恒生电子,2022-04-14,1.0277%,0.2805%,1.9117%
600983惠而浦,2022-04-14,0.2494%,0.2494%,1.7632%
002254泰和新材,2022-04-14,0.2626%,-0.7152%,2.3118%
603022新通联,2022-04-14,-0.1143%,0.9238%,2.3095%
603393新天然气,2022-04-14,5.7396%,4.7619%,8.2287%
002972科安达,2022-04-14,0.5814%,-0.7458%,1.1594%
002468申通快递,2022-04-14,0.3822%,0.8963%,5.2288%
002106莱宝高科,2022-04-14,1.2626%,0.6274%,1.1321%
603698航天工程,2022-04-14,3.5141%,1.4981%,4.8892%
002977天箭科技,2022-04-14,1.5194%,1.3047%,1.7102%
603527众源新材,2022-04-14,0.6757%,0.6757%,2.7317%
002927泰永长征,2022-04-14,1.54%,-0.101%,1.9447%
605077华康股份,2022-04-14,0.0314%,-0.7486%,1.9219%
603305旭升股份,2022-04-14,0.8712%,-0.9301%,1.8421%
603165荣晟环保,2022-04-14,1.1111%,1.6461%,2.1752%
002664长鹰信质,2022-04-14,4.2693%,1.6%,5.5333%
603268松发股份,2022-04-14,-0.0892%,-2.5674%,4.1704%
601777力帆科技,2022-04-14,1.6867%,-0.2364%,3.3493%
002590万安科技,2022-04-14,0.2849%,-0.2833%,1.1396%
603001奥康国际,2022-04-14,0.1282%,-0.1279%,1.6796%
603155新亚强,2022-04-14,1.806%,1.8647%,3.1335%
603085天成自控,2022-04-14,1.8721%,0.7716%,2.6646%
002063远光软件,2022-04-14,1.0479%,0.7463%,1.6467%
600738丽尚国潮,2022-04-14,2.5641%,3.4483%,5.5459%
603776 永安行,2022-04-14,1.147%,1.147%,2.6523%
603486科沃斯,2022-04-14,9.998%,9.998%,10.0091%
605055迎丰股份,2022-04-14,0.2941%,0.2941%,1.6224%
601339百隆东方,2022-04-14,1.4682%,1.4682%,2.4671%
603899晨光股份,2022-04-14,5.1502%,4.8128%,5.1123%
600737中粮糖业,2022-04-14,2.3557%,2.4764%,4.0428%
002405四维图新,2022-04-14,1.2355%,-0.0762%,2.0866%
000968蓝焰控股,2022-04-14,9.9612%,1.0702%,1.0702%
603683晶华新材,2022-04-14,1.4957%,1.0638%,2.4652%
000623吉林敖东,2022-04-14,3.8177%,3.0562%,4.5232%
000668荣丰控股,2022-04-14,0.7977%,-0.0719%,4.814%
600121郑州煤电,2022-04-14,4.6296%,5.6075%,11.0312%
603600永艺股份,2022-04-14,-0.4657%,-0.927%,2.2274%
002008大族激光,2022-04-14,0.966%,0.2034%,2.8227%
002413雷科防务,2022-04-14,0.1883%,-0.1876%,0.9416%
002752昇兴股份,2022-04-14,1.0593%,0.8457%,2.9915%
600776东方通信,2022-04-14,2.1739%,-0.1931%,5.0781%
600150中国船舶,2022-04-14,1.1765%,0.2915%,2.7844%
600573惠泉啤酒,2022-04-14,2.0591%,4.3956%,7.1429%
600760中航沈飞,2022-04-14,2.6154%,2.9622%,4.2392%
605305中际联合,2022-04-14,-0.4878%,0.1133%,7.4243%
002937兴瑞科技,2022-04-14,0.0737%,-1.0204%,3.3632%
605108同庆楼,2022-04-14,8.0147%,9.1005%,13.6979%
002092中泰化学,2022-04-14,2.9505%,3.1679%,5.7386%
002642荣联科技,2022-04-14,0.3546%,-2.2453%,3.0195%
002190成飞集成,2022-04-14,0.7695%,0.7695%,1.6633%
600310桂东电力,2022-04-14,-0.5089%,-1.2626%,2.584%
600487亨通光电,2022-04-14,-0.0875%,-1.1255%,2.467%
600759洲际油气,2022-04-14,3.0303%,1.8727%,4.1985%
600327大东方,2022-04-14,2.627%,1.209%,3.8529%
002421达实智能,2022-04-14,0.6116%,0.0%,1.2232%
600783鲁信创投,2022-04-14,1.8237%,1.7464%,4.1127%
605296神农集团,2022-04-14,0.4238%,0.4238%,1.3383%
002595豪迈科技,2022-04-14,0.4113%,-0.0512%,2.9351%
603068博通集成,2022-04-14,0.986%,0.1577%,2.1954%
002426胜利精密,2022-04-14,0.5155%,1.0363%,2.6042%
000576甘化科工,2022-04-14,1.5063%,2.0185%,4.0102%
000729燕京啤酒,2022-04-14,2.2378%,1.9526%,3.6415%
601098中南传媒,2022-04-14,0.0%,-0.1033%,1.873%
603589口子窖,2022-04-14,4.8916%,4.2541%,5.1381%
600740山西焦化,2022-04-14,10.0583%,10.0583%,11.3569%
002587奥拓 电子,2022-04-14,1.2397%,0.0%,2.4845%
600151航天机电,2022-04-14,0.6459%,0.5376%,2.6002%
002217合力泰,2022-04-14,0.9615%,0.3185%,1.2821%
603901永创智能,2022-04-14,2.6578%,2.5726%,4.7779%
002568百润股份,2022-04-14,7.4456%,7.4456%,9.9656%
605580恒盛能源,2022-04-14,1.1429%,0.4052%,1.63%
600315上海家化,2022-04-14,2.4434%,2.2892%,3.8694%
600850电科数字,2022-04-14,1.2527%,0.991%,1.9828%
002581未名医药,2022-04-14,1.4576%,1.4576%,4.661%
002015协鑫能科,2022-04-14,0.6418%,0.0638%,3.8412%
600825新华传媒,2022-04-14,2.6066%,1.8824%,3.3254%
600419天润乳 业,2022-04-14,2.7146%,2.6393%,4.2678%
002609捷顺科技,2022-04-14,0.355%,-0.2353%,1.5385%
603779威龙股份,2022-04-14,9.9678%,9.9678%,9.9678%
002735王子新材,2022-04-14,0.0%,0.0%,4.044%
601666平煤股份,2022-04-14,10.0319%,11.8182%,12.1824%
002651利君股份,2022-04-14,0.0%,0.0%,1.6713%
600830香溢融通,2022-04-14,1.4129%,0.78%,4.64%
002030达安基因,2022-04-14,7.6357%,6.9101%,10.0511%
600685中船防务,2022-04-14,0.4893%,0.4893%,2.1645%
603118共进股份,2022-04-14,0.6944%,0.2766%,1.2483%
002031巨轮智能,2022-04-14,-1.0811%,-1.0811%,2.1978%
000996中国中期,2022-04-14,1.5129%,0.7508%,2.2624%
002216三全食品,2022-04-14,5.3784%,4.399%,5.4591%
000989九 芝 堂,2022-04-14,1.0616%,0.4219%,2.1299%
002665首航高科,2022-04-14,0.5618%,0.2801%,1.4085%
600933爱柯迪,2022-04-14,5.4162%,4.995%,6.5196%
603718海利生物,2022-04-14,1.2%,1.2%,2.08%
002848高斯贝尔,2022-04-14,-1.0%,-1.1099%,1.6835%
002920德赛西威,2022-04-14,3.719%,3.9445%,5.0833%
002454松芝股份,2022-04-14,1.5491%,1.3746%,2.6042%
600435北方导航,2022-04-14,1.0563%,1.0563%,2.4793%
002338奥普光电,2022-04-14,1.315%,0.4147%,1.7986%
603997继峰股份,2022-04-14,0.554%,-0.8197%,2.7548%
603037凯众股份,2022-04-14,1.0692%,0.8788%,2.3227%
600480凌云股份,2022-04-14,1.3665%,0.7407%,2.4752%
002199东晶电子,2022-04-14,0.142%,-0.7042%,1.2802%
600196复星医药,2022-04-14,2.7685%,0.8696%,4.3497%
000929兰州黄河,2022-04-14,5.1136%,2.6637%,6.8129%
600660福耀玻璃,2022-04-14,3.4718%,2.7053%,3.4839%
002471中超控股,2022-04-14,0.0%,-0.431%,0.8658%
603855华荣股份,2022-04-14,0.6383%,0.5848%,3.4225%
603324盛剑环境,2022-04-14,2.1944%,0.1844%,3.8965%
001914招商积余,2022-04-14,1.9484%,1.6571%,4.2002%
600855航天长峰,2022-04-14,2.2651%,2.6094%,8.4255%
000793华闻集团,2022-04-14,5.9441%,5.5749%,8.042%
000915华特达因,2022-04-14,-0.0315%,-0.3762%,4.6738%
603898好莱客,2022-04-14,1.5674%,1.0395%,2.1852%
002181粤 传 媒,2022-04-14,0.5013%,0.0%,1.7632%
605069正和生态,2022-04-14,0.6647%,0.6647%,1.2107%
603259药明康德,2022-04-14,4.4704%,3.3534%,5.3045%
603665康隆达,2022-04-14,1.4911%,1.4911%,5.1263%
603501韦尔股份,2022-04-14,1.9813%,0.7302%,6.5253%
603000人民网,2022-04-14,0.4803%,-0.286%,1.4451%
002808恒久科技,2022-04-14,2.213%,1.2329%,3.7396%
600237铜峰电子,2022-04-14,2.1407%,1.2121%,4.3143%
002727一心堂,2022-04-14,1.8493%,1.1478%,3.284%
002329皇氏集团,2022-04-14,1.4%,1.8072%,4.2169%
601058赛轮轮胎,2022-04-14,3.9173%,3.8043%,4.4711%
000593德龙汇 能,2022-04-14,0.363%,-0.7181%,1.8248%
002514宝馨科技,2022-04-14,0.2326%,-0.4619%,1.8692%
603669灵康药业,2022-04-14,1.1713%,1.1713%,2.1962%
002611东方精工,2022-04-14,1.373%,-0.6726%,1.5945%
600616金枫酒业,2022-04-14,3.2103%,3.3762%,5.1696%
000970中科三环,2022-04-14,0.3565%,-0.793%,2.0665%
603903中持股份,2022-04-14,1.2512%,1.2512%,1.8287%
600178东安动力,2022-04-14,3.3639%,2.7356%,4.4479%
600355精伦电子,2022-04-14,0.6042%,0.0%,2.7439%
603726朗迪集团,2022-04-14,0.3997%,0.0797%,1.7685%
003033征和工业,2022-04-14,0.0858%,0.0858%,2.9004%
600682南京新百,2022-04-14,4.3851%,4.2857%,9.8742%
002341新纶新材,2022-04-14,0.8219%,0.2725%,1.6438%
000551创元科技,2022-04-14,3.7805%,3.9072%,4.6398%
600560金自天正,2022-04-14,4.1981%,3.5294%,8.984%
603517绝味食品,2022-04-14,6.4133%,5.1643%,8.6231%
002712思美传媒,2022-04-14,0.8421%,0.4193%,1.8947%
603709中源家居,2022-04-14,-0.0611%,0.3067%,1.8507%
002901大博医疗,2022-04-14,1.4966%,1.1754%,2.396%
600959江苏有线,2022-04-14,1.8405%,1.5291%,3.0675%
002242九阳股份,2022-04-14,3.8413%,3.0625%,4.1927%
000702正虹 科技,2022-04-14,-0.3509%,0.1764%,3.4483%
603219富佳股份,2022-04-14,-1.8116%,-0.9399%,3.617%
000933神火股份,2022-04-14,10.0143%,9.0007%,11.0469%
605118力鼎光电,2022-04-14,1.381%,0.4831%,1.2966%
000753漳州发展,2022-04-14,1.108%,1.3889%,2.7778%
600136当代文体,2022-04-14,0.0%,-0.2188%,3.1042%
002615哈尔斯,2022-04-14,1.7375%,1.3462%,1.7308%
601231环旭电子,2022-04-14,0.2641%,-0.0877%,1.5859%
605208永茂泰,2022-04-14,0.0%,0.184%,1.6667%
002300太阳电缆,2022-04-14,4.1096%,1.6345%,2.8529%
603578三星新材,2022-04-14,3.5543%,1.6779%,4.0844%
002598山东章鼓,2022-04-14,1.8844%,0.8706%,2.3899%
603988中电电机,2022-04-14,0.7384%,0.2099%,2.8602%
603038华立股份,2022-04-14,1.5453%,1.3216%,3.3076%
002481双塔食品,2022-04-14,7.8456%,4.4632%,8.6101%
603813原尚股份,2022-04-14,10.0234%,11.1308%,16.5839%
001208华菱线缆,2022-04-14,0.3857%,-0.8571%,2.1401%
002932明德生物,2022-04-14,10.0009%,1.5651%,4.2016%
002510天汽模,2022-04-14,0.2882%,0.0%,1.1527%
002141贤丰控股,2022-04-14,3.3175%,3.3175%,4.5024%
605058澳弘电子,2022-04-14,0.2099%,0.1048%,1.4737%
600681百川能源,2022-04-14,1.2346%,1.2346%,1.4403%
600166福田汽车,2022-04-14,2.4194%,1.1952%,4.7809%
000799酒鬼酒,2022-04-14,6.8647%,5.9555%,7.0159%
603025大豪科技,2022-04-14,2.478%,1.694%,6.4426%
002497雅化集团,2022-04-14,1.6205%,1.7236%,4.198%
000710贝瑞基因,2022-04-14,9.9882%,7.5723%,9.5995%
002522浙江众成,2022-04-14,0.9225%,0.9225%,1.4787%
000503国新健康,2022-04-14,5.7652%,5.5439%,8.682%
002013中航机电,2022-04-14,1.6563%,0.5118%,2.6971%
600329中新药业,2022-04-14,-1.9599%,-2.1304%,4.7899%
603897长城科技,2022-04-14,-1.5414%,-1.9101%,4.5594%
600298安琪酵母,2022-04-14,5.7483%,5.0803%,7.2094%
603377东方时尚,2022-04-14,1.1024%,0.9434%,1.7323%
000534万泽股份,2022-04-14,-0.8045%,-1.281%,3.6184%
002911佛燃能源,2022-04-14,0.7479%,0.426%,1.6009%
600869远东股份,2022-04-14,0.2309%,-0.4587%,2.0882%
002105信隆健康,2022-04-14,0.915%,0.915%,1.9608%
603239浙江仙通,2022-04-14,0.4129%,-0.8157%,2.3102%
002415海康威视,2022-04-14,2.3532%,0.8665%,4.3047%
000901航天科技,2022-04-14,6.2428%,6.3657%,10.3129%
002643万润股份,2022-04-14,1.6544%,1.1585%,2.6543%
002020京新药业,2022-04-14,1.7998%,1.5713%,2.9478%
600804鹏博士,2022-04-14,0.8547%,-1.0067%,2.2147%
002365永安药业,2022-04-14,10.0%,0.0%,0.0%
603696安记食品,2022-04-14,4.2857%,3.3019%,5.8683%
002852道道全,2022-04-14,0.6897%,1.3889%,3.8596%
603719良品铺子,2022-04-14,1.6878%,1.8049%,5.0761%
603043广州酒家,2022-04-14,3.0552%,1.9396%,5.4167%
600316洪都航空,2022-04-14,2.0066%,1.5491%,3.6515%
603019中科曙光,2022-04-14,2.4479%,1.1544%,3.326%
600882妙可蓝多,2022-04-14,5.4563%,5.2912%,6.2421%
603788宁波高发,2022-04-14,0.9378%,0.339%,1.7007%
002355兴民智通,2022-04-14,0.4444%,-0.2208%,2.6726%
600202哈空调,2022-04-14,0.9862%,0.9862%,2.381%
603121华培动力,2022-04-14,2.4083%,1.5927%,2.4055%
603027千禾味业,2022-04-14,5.9692%,5.9041%,7.3457%
600779水井坊,2022-04-14,5.1856%,3.659%,5.5295%
603028赛福天,2022-04-14,1.5201%,1.41%,3.6184%
600929雪天盐业,2022-04-14,0.4342%,0.8721%,2.6432%
600488天药股份,2022-04-14,0.0%,0.0%,1.7467%
603197保隆科技,2022-04-14,1.7873%,0.0%,5.8178%
603319湘油泵,2022-04-14,1.8456%,1.8456%,4.3065%
600085同仁堂,2022-04-14,1.8226%,1.8226%,2.5516%
001211双枪科技,2022-04-14,1.057%,1.2098%,1.6711%
002695煌上煌,2022-04-14,5.2459%,4.5603%,7.1547%
603895天永智能,2022-04-14,1.4684%,1.4684%,3.1863%
603198迎驾贡酒,2022-04-14,6.2406%,5.6844%,8.8567%
600744华银电力,2022-04-14,0.4505%,0.905%,1.5837%
002363隆基机械,2022-04-14,1.3245%,0.8237%,3.3113%
600598北大荒,2022-04-14,1.375%,2.8535%,4.7466%
000803北清环能,2022-04-14,0.8696%,0.5054%,2.5436%
600089特变电工,2022-04-14,1.3361%,0.2033%,2.6832%
002550千红制药,2022-04-14,2.3715%,1.7682%,3.3465%
002273水晶光电,2022-04-14,0.7056%,-0.1%,3.6772%
002462嘉事堂,2022-04-14,-0.1311%,0.3292%,4.5332%
600189泉阳泉,2022-04-14,5.1887%,4.8589%,10.7595%
000423东阿阿胶,2022-04-14,2.0755%,1.6599%,3.4199%
603869新智认知,2022-04-14,0.0%,1.0181%,2.1493%
600280中央商场,2022-04-14,10.1351%,0.0%,2.1944%
600379宝光股份,2022-04-14,0.484%,0.484%,3.2946%
000807云铝股份,2022-04-14,2.7027%,2.3865%,5.1938%
003027同兴环保,2022-04-14,9.9902%,0.2242%,0.2242%
600118中国卫星,2022-04-14,0.9108%,0.9592%,1.7291%
002975博杰股份,2022-04-14,1.3864%,-0.4035%,2.5251%
600756浪潮软件,2022-04-14,0.3852%,-0.3823%,2.4615%
603083剑桥科技,2022-04-14,3.0356%,1.2788%,3.3248%
002168惠程科技,2022-04-14,-1.1396%,-1.1396%,2.5937%
000586汇源通信,2022-04-14,0.2551%,-0.6321%,1.2755%
600114东睦股份,2022-04-14,0.823%,0.2729%,3.0014%
605151西上海,2022-04-14,6.309%,7.8995%,10.9573%
605179一鸣食品,2022-04-14,1.3169%,1.7355%,4.7779%
603630拉芳家化,2022-04-14,5.2469%,4.8585%,5.7657%
603801志邦家居,2022-04-14,8.2845%,7.3414%,7.5581%
600715文投控股,2022-04-14,-0.3953%,-0.3953%,3.2129%
000518四环生物,2022-04-14,10.1493%,10.1493%,10.479%
002847盐津铺子,2022-04-14,4.3975%,6.7257%,6.8142%
600201生物股份,2022-04-14,1.4164%,0.3738%,3.2197%
601279英利汽车,2022-04-14,-0.1736%,-0.3466%,2.9668%
002773康弘药业,2022-04-14,0.3388%,-0.0675%,1.5614%
600872中炬高新,2022-04-14,4.3985%,3.6194%,6.7669%
603730岱美股份,2022-04-14,0.9205%,0.1661%,3.01%
600213亚星客车,2022-04-14,10.0%,8.4722%,10.0%
002532天山铝业,2022-04-14,0.7326%,0.7326%,3.3333%
002790瑞尔特,2022-04-14,0.1603%,-0.7937%,3.2258%
600728佳都科技,2022-04-14,1.2968%,0.7163%,1.7192%
002400省广集团,2022-04-14,0.211%,-0.6276%,1.8987%
600538国发股 份,2022-04-14,4.7714%,4.5635%,6.5606%
002157正邦科技,2022-04-14,1.6012%,1.7493%,5.7057%
003009中天火箭,2022-04-14,2.2607%,1.2435%,4.4746%
600817宇通重工,2022-04-14,0.453%,-0.5605%,2.3756%
002957科瑞技术,2022-04-14,-0.6329%,-0.6329%,2.0597%
603929亚翔集成,2022-04-14,0.7722%,0.578%,2.9211%
000887中鼎股份,2022-04-14,1.8765%,0.2308%,3.0936%
002858力盛赛车,2022-04-14,-0.1663%,0.0833%,2.0833%
603355莱克电气,2022-04-14,1.9173%,1.4566%,2.0645%
002759天际股份,2022-04-14,1.5574%,0.6908%,2.9557%
603444吉比特,2022-04-14,1.3357%,0.8671%,2.7103%
605117德业股份,2022-04-14,-1.6703%,-1.3841%,4.9491%
603800道森股份,2022-04-14,2.0487%,2.3256%,6.4729%
603266天龙股份,2022-04-14,10.0152%,9.1046%,9.3514%
002979雷赛智能,2022-04-14,0.4725%,-0.1174%,2.8335%
603009北特科技,2022-04-14,1.1966%,0.5093%,1.8739%
002732燕塘乳业,2022-04-14,2.5383%,2.4402%,3.6145%
002048宁波华翔,2022-04-14,1.2641%,-0.2621%,2.3333%
600285羚锐制药,2022-04-14,-0.5998%,-1.0239%,2.8547%
002690美亚光电,2022-04-14,2.5718%,1.8298%,3.1597%
002768国恩股份,2022-04-14,1.5581%,1.9431%,3.2983%
603717天域生态,2022-04-14,-0.443%,-0.882%,2.8345%
002120韵达股份,2022-04-14,1.8141%,3.4562%,7.0889%
603348文灿股份,2022-04-14,1.094%,-0.5382%,3.8781%
000952广济药业,2022-04-14,2.5735%,1.5777%,3.6675%
000066中国长城,2022-04-14,1.3035%,0.8341%,2.4209%
002913奥士康,2022-04-14,1.4847%,0.2935%,2.655%
000860顺鑫农业,2022-04-14,3.3115%,3.087%,4.5534%
002475立讯精密,2022-04-14,1.6649%,0.2095%,2.9109%
002869金溢科技,2022-04-14,2.3152%,1.2565%,3.1367%
603990麦迪科技,2022-04-14,1.3731%,0.7715%,2.1958%
603883老百姓,2022-04-14,2.4748%,2.1627%,4.1473%
002876三利谱,2022-04-14,3.1818%,3.0017%,4.1885%
002239奥特佳,2022-04-14,0.0%,-1.8657%,1.9011%
003003天元股份,2022-04-14,2.4904%,2.5887%,6.1896%
002090金智科技,2022-04-14,0.6188%,0.3704%,4.3478%
000973佛塑科技,2022-04-14,0.4367%,0.2179%,1.7505%
603042华脉科技,2022-04-14,0.5495%,-0.091%,1.2809%
002981朝阳科技,2022-04-14,-0.0953%,-0.1429%,1.4847%
600161天坛生物,2022-04-14,1.3976%,-0.7547%,2.2434%
002774快意电梯,2022-04-14,0.4315%,1.0858%,4.0615%
002133广宇集团,2022-04-14,3.3766%,2.5773%,3.866%
002567唐人神,2022-04-14,1.1928%,0.7921%,7.2091%
600851海欣股份,2022-04-14,2.8767%,3.1593%,4.6703%
002022科华生物,2022-04-14,6.6409%,6.5586%,8.7191%
600893航发动力,2022-04-14,0.6077%,0.2105%,1.9169%
600267海正药业,2022-04-14,1.4815%,0.6531%,2.4691%
002209达 意 隆,2022-04-14,1.707%,1.5625%,3.6932%
600831广电网络,2022-04-14,5.6146%,5.4545%,7.4581%
603386广东骏亚,2022-04-14,3.4812%,2.8494%,4.1553%
603711香飘飘,2022-04-14,3.7577%,3.2037%,5.732%
600234科新发展,2022-04-14,-0.5568%,-0.8879%,2.9445%
603269海鸥股份,2022-04-14,0.8071%,0.8885%,1.5372%
600305恒顺醋业,2022-04-14,3.5917%,3.0075%,5.3435%
000966长源电力,2022-04-14,0.3704%,0.3704%,1.2987%
603039泛微网络,2022-04-14,-4.5087%,-3.9162%,5.1721%
002658雪迪龙,2022-04-14,0.8969%,0.8969%,2.2422%
603158腾龙股份,2022-04-14,2.1472%,0.7056%,3.0242%
002101广东鸿图,2022-04-14,2.6022%,0.7299%,4.3599%
600228返利科技,2022-04-14,1.072%,2.0093%,2.473%
002630华西能源,2022-04-14,-0.4484%,-0.4484%,1.81%
603633徕木股份,2022-04-14,3.8948%,3.8948%,9.4303%
002283天润工业,2022-04-14,0.7849%,0.0%,2.1875%
603886元祖股份,2022-04-14,5.7032%,5.5863%,7.2981%
000931中 关 村,2022-04-14,0.5961%,0.0%,1.7884%
002621美吉姆,2022-04-14,0.813%,-0.6012%,3.6735%
600026中远海能,2022-04-14,6.1625%,7.5177%,8.547%
002301齐心集团,2022-04-14,1.9727%,1.3575%,2.5719%
600713南京医药,2022-04-14,2.5292%,2.729%,4.2885%
002821凯莱英,2022-04-14,0.5354%,0.0987%,4.1939%
600702舍得酒业,2022-04-14,5.8646%,3.8917%,5.9454%
600973宝胜股份,2022-04-14,0.0%,-0.4673%,1.8824%
002206海 利 得,2022-04-14,0.9009%,0.3584%,2.7273%
600773西藏城投,2022-04-14,1.9242%,1.194%,3.0048%
